Time,HR,BR,Posture,Activity,PeakAcceleration,BatteryVolts,BatteryLevel,BRAmplitude,ECGAmplitude,ECGNoise,HRConfidence,HRV,ROGTime,ROG,DeviceTemp,StatusInfo,LinkQuality,RSSI,TxPower,CoreTemp,AuxADC1,AuxADC2,AuxADC3,ImpulseLoad,WalkSteps,RunSteps,Bounds,Jumps,MinorImpacts,MajorImpacts,AvForceDevRate,AvStepImpulse,AvStepPeriod,JumpFlightTime,PeakAccelPhi,peakAccelTheta
03/05/2020 22:00:16.436,79,18.0,-28,0.01,0.03,4.101,83,2773.000,0.004460,0.000060,100,54,3,5980,36.2,16512,255,-128,-128,37.4,423,430,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,152,161
03/05/2020 22:00:17.436,79,18.0,-28,0.01,0.03,4.101,83,2949.000,0.004440,0.000080,100,54,3,5981,36.2,16512,255,-128,-128,37.4,424,430,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,163
03/05/2020 22:00:18.436,83,17.0,-29,0.01,0.03,4.101,83,2825.000,0.004440,0.000060,100,54,3,5982,36.2,16512,255,-128,-128,37.4,426,432,501,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,151,165
03/05/2020 22:00:19.436,85,17.0,-29,0.01,0.04,4.101,83,2939.000,0.004460,0.000080,100,54,3,5983,36.2,16512,255,-128,-128,37.4,423,430,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,153,161
03/05/2020 22:00:20.436,84,17.0,-29,0.01,0.04,4.101,83,2714.000,0.004460,0.000080,100,54,3,5984,36.2,16512,255,-128,-128,37.4,424,429,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,162
03/05/2020 22:00:21.436,86,17.0,-29,0.01,0.04,4.101,83,3650.000,0.004420,0.000080,100,55,3,5985,36.2,16512,255,-128,-128,37.4,424,431,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,160
03/05/2020 22:00:22.436,87,17.0,-29,0.01,0.04,4.101,83,3384.000,0.004420,0.000060,100,55,3,5986,36.2,16512,255,-128,-128,37.4,424,431,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,154,164
03/05/2020 22:00:23.436,86,17.0,-28,0.02,0.06,4.101,83,3468.000,0.004540,0.000060,100,55,3,5987,36.2,16512,255,-128,-128,37.4,424,430,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,153,159
03/05/2020 22:00:24.436,84,17.0,-27,0.01,0.04,4.101,83,3802.000,0.004540,0.000060,100,55,3,5988,36.2,16512,255,-128,-128,37.4,421,426,481,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,153,161
03/05/2020 22:00:25.436,84,17.0,-29,0.02,0.04,4.101,83,3536.000,0.004480,0.000060,100,55,3,5989,36.2,16512,255,-128,-128,37.4,423,430,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,148,162
03/05/2020 22:00:26.436,86,17.0,-29,0.02,0.06,4.101,83,3679.000,0.004480,0.000060,100,55,3,5990,36.2,16512,255,-128,-128,37.4,425,430,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,152,161
03/05/2020 22:00:27.436,86,17.0,-27,0.01,0.04,4.101,83,4089.000,0.004400,0.000060,100,55,3,5991,36.2,16512,255,-128,-128,37.4,424,431,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,152,160
03/05/2020 22:00:28.436,84,17.0,-27,0.01,0.04,4.101,83,3780.000,0.004400,0.000060,100,55,3,5992,36.2,16512,255,-128,-128,37.4,424,430,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,163
03/05/2020 22:00:29.436,81,17.0,-29,0.01,0.04,4.101,83,4941.000,0.004440,0.000060,100,54,3,5993,36.2,16512,255,-128,-128,37.4,424,430,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,161
03/05/2020 22:00:30.436,81,17.0,-27,0.01,0.03,4.101,83,4364.000,0.004440,0.000060,100,54,3,5994,36.2,16512,255,-128,-128,37.4,424,430,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,153,162
03/05/2020 22:00:31.436,81,17.0,-27,0.01,0.04,4.101,83,4396.000,0.004400,0.000060,100,54,3,5995,36.2,16512,255,-128,-128,37.4,424,431,498,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,150,161
03/05/2020 22:00:32.436,81,17.0,-28,0.02,0.13,4.101,83,3972.000,0.004400,0.000060,100,54,3,5996,36.2,16512,255,-128,-128,37.4,424,431,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,161,146
03/05/2020 22:00:33.436,81,17.0,-29,0.01,0.04,4.101,83,4450.000,0.004400,0.000060,100,54,3,5997,36.2,16512,255,-128,-128,37.4,424,430,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,162
03/05/2020 22:00:34.436,83,17.0,-29,0.01,0.12,4.101,83,3825.000,0.004400,0.000060,100,54,3,5998,36.2,16512,255,-128,-128,37.4,424,431,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,151,-177
03/05/2020 22:00:35.436,83,17.0,-27,0.02,0.04,4.101,83,3752.000,0.004440,0.000060,100,54,3,5999,36.2,16512,255,-128,-128,37.4,423,431,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,153,163
03/05/2020 22:00:36.436,82,17.0,-27,0.01,0.03,4.101,83,3342.000,0.004440,0.000060,100,54,3,6000,36.2,16512,255,-128,-128,37.4,417,425,491,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,153,163
03/05/2020 22:00:37.436,80,17.0,-28,0.02,0.04,4.101,83,4245.000,0.004440,0.000060,100,54,3,6001,36.2,16512,255,-128,-128,37.4,425,430,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,151,162
03/05/2020 22:00:38.436,84,17.0,-29,0.02,0.03,4.101,83,3684.000,0.004440,0.000060,100,54,3,6002,36.2,16512,255,-128,-128,37.4,416,423,478,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,160
03/05/2020 22:00:39.436,86,17.0,-29,0.01,0.04,4.101,83,3673.000,0.004460,0.000080,100,54,3,6003,36.2,16512,255,-128,-128,37.4,424,430,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,161
03/05/2020 22:00:40.436,85,17.0,-29,0.01,0.04,4.101,83,3289.000,0.004460,0.000080,100,54,3,6004,36.2,16512,255,-128,-128,37.4,412,415,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,152,160
03/05/2020 22:00:41.436,82,17.0,-28,0.01,0.04,4.101,83,4739.000,0.004540,0.000060,100,54,3,6005,36.2,16512,255,-128,-128,37.4,424,430,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,162
03/05/2020 22:00:42.436,77,16.0,-28,0.01,0.10,4.101,83,4888.000,0.004540,0.000060,100,55,3,6006,36.2,16512,255,-128,-128,37.4,418,429,484,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,147,142
03/05/2020 22:00:43.436,75,16.0,-28,0.01,0.03,4.101,83,4393.000,0.004460,0.000040,100,55,3,6007,36.2,16512,255,-128,-128,37.4,424,431,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,150,162
03/05/2020 22:00:44.436,76,16.0,-28,0.01,0.04,4.101,83,4393.000,0.004460,0.000040,100,54,3,6008,36.2,16512,255,-128,-128,37.4,414,421,474,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,153,158
03/05/2020 22:00:45.436,76,16.0,-28,0.01,0.03,4.101,83,4261.000,0.004420,0.000040,100,54,3,6009,36.2,16512,255,-128,-128,37.4,424,431,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,152,161
03/05/2020 22:00:46.436,76,16.0,-28,0.01,0.03,4.101,83,3871.000,0.004420,0.000060,100,54,3,6010,36.2,16512,255,-128,-128,37.4,419,416,494,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,151,160
03/05/2020 22:00:47.436,76,16.0,-28,0.01,0.04,4.101,83,3612.000,0.004420,0.000060,100,54,3,6011,36.2,16512,255,-128,-128,37.4,424,431,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,153,161
03/05/2020 22:00:48.436,78,16.0,-28,0.01,0.03,4.101,83,3108.000,0.004420,0.000060,100,53,3,6012,36.2,16512,255,-128,-128,37.4,423,430,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,162
03/05/2020 22:00:49.436,79,16.0,-28,0.01,0.04,4.101,83,3077.000,0.004400,0.000060,100,53,3,6013,36.2,16512,255,-128,-128,37.4,424,431,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,153,158
03/05/2020 22:00:50.436,77,16.0,-27,0.01,0.04,4.101,83,2794.000,0.004400,0.000040,100,54,3,6014,36.2,16512,255,-128,-128,37.4,423,431,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,152,163
03/05/2020 22:00:51.436,75,16.0,-28,0.01,0.12,4.101,83,3229.000,0.004420,0.000060,100,54,3,6015,36.2,16512,255,-128,-128,37.4,424,430,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,151,-177
03/05/2020 22:00:52.436,75,15.0,-28,0.01,0.04,4.101,83,2825.000,0.004420,0.000040,100,54,3,6016,36.2,16512,255,-128,-128,37.4,427,436,501,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,160
03/05/2020 22:00:53.436,75,15.0,-28,0.01,0.03,4.101,83,2832.000,0.004420,0.000040,100,54,3,6017,36.2,16512,255,-128,-128,37.4,423,430,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,154,164
03/05/2020 22:00:54.436,73,15.0,-28,0.01,0.04,4.101,83,2599.000,0.004420,0.000060,100,54,3,6018,36.2,16512,255,-128,-128,37.4,425,432,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,153,160
03/05/2020 22:00:55.436,72,15.0,-28,0.01,0.04,4.101,83,3198.000,0.004460,0.000060,100,54,3,6019,36.2,16512,255,-128,-128,37.4,424,430,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,150,161
03/05/2020 22:00:56.436,75,15.0,-28,0.01,0.06,4.101,83,2834.000,0.004460,0.000060,100,54,3,6020,36.2,16512,255,-128,-128,37.4,424,430,498,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,153,160
03/05/2020 22:00:57.436,77,15.0,-28,0.01,0.03,4.101,83,2872.000,0.004440,0.000060,100,54,3,6021,36.2,16512,255,-128,-128,37.4,423,430,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,160
03/05/2020 22:00:58.436,76,15.0,-28,0.01,0.04,4.101,83,2670.000,0.004440,0.000060,100,55,3,6022,36.2,16512,255,-128,-128,37.4,424,431,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,162
03/05/2020 22:00:59.436,77,15.0,-28,0.01,0.03,4.101,83,3227.000,0.004440,0.000080,100,55,3,6023,36.2,16512,255,-128,-128,37.4,424,431,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,151,166
03/05/2020 22:01:00.436,77,15.0,-28,0.01,0.03,4.101,83,2886.000,0.004440,0.000060,100,55,3,6024,36.2,16512,255,-128,-128,37.4,424,430,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,162
03/05/2020 22:01:01.436,75,15.0,-28,0.01,0.04,4.101,83,2756.000,0.004440,0.000060,100,55,3,6025,36.2,16512,255,-128,-128,37.4,423,430,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,163
03/05/2020 22:01:02.436,75,15.0,-29,0.01,0.04,4.101,83,3088.000,0.004440,0.000060,100,55,3,6026,36.2,16512,255,-128,-128,37.4,424,430,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,160
03/05/2020 22:01:03.436,76,15.0,-28,0.01,0.12,4.101,83,2786.000,0.004480,0.000080,100,55,3,6027,36.2,16512,255,-128,-128,37.4,424,430,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,146,143
03/05/2020 22:01:04.436,76,15.0,-28,0.01,0.06,4.101,83,2872.000,0.004480,0.000060,100,55,3,6028,36.2,16512,255,-128,-128,37.4,423,431,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,147,159
03/05/2020 22:01:05.436,78,15.0,-29,0.01,0.04,4.101,83,2887.000,0.004440,0.000060,100,55,3,6029,36.2,16512,255,-128,-128,37.4,424,431,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,153,161
03/05/2020 22:01:06.436,79,15.0,-28,0.01,0.04,4.101,83,2713.000,0.004440,0.000080,100,55,3,6030,36.2,16512,255,-128,-128,37.4,424,431,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,152,162
03/05/2020 22:01:07.436,78,15.0,-27,0.01,0.04,4.101,83,3004.000,0.004400,0.000060,100,55,3,6031,36.2,16512,255,-128,-128,37.4,424,430,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,150,161
03/05/2020 22:01:08.436,76,15.0,-28,0.01,0.04,4.101,83,2954.000,0.004400,0.000060,100,55,3,6032,36.2,16512,255,-128,-128,37.4,423,431,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,160
03/05/2020 22:01:09.436,77,15.0,-28,0.01,0.07,4.101,83,2886.000,0.004440,0.000060,100,55,3,6033,36.2,16512,255,-128,-128,37.4,434,437,502,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,153,160
03/05/2020 22:01:10.436,78,15.0,-27,0.01,0.04,4.101,83,3006.000,0.004440,0.000060,100,55,3,6034,36.2,16512,255,-128,-128,37.4,423,430,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,153,163
03/05/2020 22:01:11.436,78,15.0,-27,0.02,0.04,4.101,83,2830.000,0.004440,0.000060,100,55,3,6035,36.2,16512,255,-128,-128,37.4,422,431,492,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,160
03/05/2020 22:01:12.436,80,15.0,-28,0.02,0.04,4.101,83,3220.000,0.004440,0.000060,100,55,3,6036,36.2,16512,255,-128,-128,37.4,423,431,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,158
03/05/2020 22:01:13.436,81,15.0,-28,0.01,0.04,4.101,83,2990.000,0.004420,0.000060,100,55,3,6037,36.2,16512,255,-128,-128,37.4,414,422,477,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,153,158
03/05/2020 22:01:14.436,80,16.0,-27,0.01,0.03,4.101,83,3105.000,0.004420,0.000060,100,55,3,6038,36.2,16512,255,-128,-128,37.4,424,430,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,152,161
03/05/2020 22:01:15.436,77,16.0,-28,0.01,0.04,4.101,83,3321.000,0.004380,0.000060,100,54,3,6039,36.2,16512,255,-128,-128,37.4,422,427,494,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,160
03/05/2020 22:01:16.436,80,16.0,-28,0.01,0.04,4.101,83,3161.000,0.004380,0.000080,100,54,3,6040,36.2,16512,255,-128,-128,37.4,425,430,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,153,162
03/05/2020 22:01:17.436,82,16.0,-28,0.01,0.04,4.101,83,3186.000,0.004400,0.000080,100,54,3,6041,36.2,16512,255,-128,-128,37.4,417,420,471,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,153,160
03/05/2020 22:01:18.436,83,16.0,-27,0.01,0.06,4.101,83,2985.000,0.004400,0.000080,100,54,3,6042,36.2,16512,255,-128,-128,37.4,424,431,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,156
03/05/2020 22:01:19.436,84,16.0,-28,0.01,0.04,4.101,83,3432.000,0.004400,0.000080,100,54,3,6043,36.2,16512,255,-128,-128,37.4,426,434,494,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,153,161
03/05/2020 22:01:20.436,84,16.0,-28,0.01,0.04,4.101,83,3039.000,0.004400,0.000080,100,54,3,6044,36.2,16512,255,-128,-128,37.4,424,431,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,150,162
03/05/2020 22:01:21.436,85,16.0,-28,0.01,0.04,4.101,83,3141.000,0.004420,0.000080,100,54,3,6045,36.2,16512,255,-128,-128,37.4,423,431,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,163
03/05/2020 22:01:22.436,88,16.0,-29,0.02,0.06,4.101,83,3046.000,0.004420,0.000080,100,55,3,6046,36.2,16512,255,-128,-128,37.4,424,430,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,148,160
03/05/2020 22:01:23.436,92,16.0,-29,0.01,0.04,4.101,83,2902.000,0.004500,0.000100,100,55,3,6047,36.2,16512,255,-128,-128,37.4,424,431,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,158
03/05/2020 22:01:24.436,96,17.0,-29,0.01,0.03,4.101,83,2487.000,0.004500,0.000100,100,56,3,6048,36.2,16512,255,-128,-128,37.4,424,431,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,151,162
03/05/2020 22:01:25.436,100,17.0,-29,0.01,0.03,4.101,83,3198.000,0.004520,0.000100,100,57,3,6049,36.2,16512,255,-128,-128,37.4,425,431,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,153,159
03/05/2020 22:01:26.436,99,17.0,-27,0.01,0.03,4.101,83,3526.000,0.004520,0.000080,100,57,3,6050,36.2,16512,255,-128,-128,37.4,424,430,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,152,161
03/05/2020 22:01:27.436,95,17.0,-27,0.01,0.03,4.101,83,3179.000,0.004480,0.000080,100,57,3,6051,36.2,16512,255,-128,-128,37.4,419,428,495,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,153,162
03/05/2020 22:01:28.436,91,17.0,-28,0.02,0.04,4.101,83,2631.000,0.004480,0.000060,100,58,3,6052,36.2,16512,255,-128,-128,37.4,423,430,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,148,161
03/05/2020 22:01:29.436,90,17.0,-29,0.01,0.06,4.101,83,3001.000,0.004460,0.000060,100,58,3,6053,36.2,16512,255,-128,-128,37.4,413,418,486,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,161
03/05/2020 22:01:30.436,88,17.0,-28,0.01,0.04,4.101,83,3573.000,0.004460,0.000060,100,58,3,6054,36.2,16512,255,-128,-128,37.4,424,431,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,153,161
03/05/2020 22:01:31.436,82,17.0,-28,0.01,0.04,4.101,83,3433.000,0.004480,0.000060,100,58,3,6055,36.2,16512,255,-128,-128,37.4,418,426,495,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,153,160
03/05/2020 22:01:32.436,80,17.0,-28,0.01,0.04,4.101,83,4375.000,0.004480,0.000060,100,58,3,6056,36.2,16512,255,-128,-128,37.4,424,429,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,161
03/05/2020 22:01:33.436,83,17.0,-29,0.01,0.04,4.100,83,3983.000,0.004480,0.000060,100,58,3,6057,36.2,16512,255,-128,-128,37.4,422,430,489,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,150,164
03/05/2020 22:01:34.436,81,16.0,-29,0.01,0.04,4.100,83,4290.000,0.004480,0.000040,100,58,3,6058,36.2,16512,255,-128,-128,37.4,424,431,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,153,159
03/05/2020 22:01:35.436,78,16.0,-29,0.01,0.06,4.100,83,3918.000,0.004460,0.000040,100,58,3,6059,36.2,16512,255,-128,-128,37.4,413,416,491,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,152,162
03/05/2020 22:01:36.436,75,16.0,-29,0.01,0.04,4.100,83,4884.000,0.004460,0.000060,100,58,3,6060,36.2,16512,255,-128,-128,37.4,424,430,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,160
03/05/2020 22:01:37.436,78,16.0,-29,0.01,0.02,4.100,83,4253.000,0.004440,0.000060,100,58,3,6061,36.2,16512,255,-128,-128,37.4,423,431,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,162
03/05/2020 22:01:38.436,78,16.0,-28,0.01,0.03,4.100,83,4443.000,0.004440,0.000060,100,58,3,6062,36.2,16512,255,-128,-128,37.4,424,430,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,162
03/05/2020 22:01:39.436,77,16.0,-27,0.01,0.04,4.100,83,4191.000,0.004440,0.000060,100,58,3,6063,36.2,16512,255,-128,-128,37.4,413,417,486,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,153,161
03/05/2020 22:01:40.436,75,16.0,-27,0.01,0.04,4.100,83,4142.000,0.004440,0.000060,100,58,3,6064,36.2,16512,255,-128,-128,37.4,423,431,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,151,162
03/05/2020 22:01:41.436,76,16.0,-28,0.01,0.04,4.100,83,3587.000,0.004420,0.000060,100,58,3,6065,36.2,16512,255,-128,-128,37.4,413,429,494,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,162
03/05/2020 22:01:42.436,77,16.0,-28,0.01,0.04,4.100,83,3651.000,0.004420,0.000060,100,58,3,6066,36.2,16512,255,-128,-128,37.4,424,431,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,154,160
03/05/2020 22:01:43.436,76,16.0,-27,0.01,0.04,4.100,83,3555.000,0.004460,0.000040,100,58,3,6067,36.2,16512,255,-128,-128,37.4,414,415,472,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,153,161
03/05/2020 22:01:44.436,77,16.0,-27,0.01,0.04,4.100,83,3548.000,0.004460,0.000060,100,58,3,6068,36.2,16512,255,-128,-128,37.4,424,431,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,161
03/05/2020 22:01:45.436,79,16.0,-28,0.01,0.04,4.100,83,3398.000,0.004480,0.000060,100,58,3,6069,36.2,16512,255,-128,-128,37.4,419,429,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,161
03/05/2020 22:01:46.436,79,15.0,-28,0.01,0.03,4.100,83,3402.000,0.004480,0.000060,100,58,3,6070,36.2,16512,255,-128,-128,37.4,425,431,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,150,161
03/05/2020 22:01:47.436,76,15.0,-28,0.01,0.03,4.100,83,3106.000,0.004460,0.000060,100,59,3,6071,36.2,16512,255,-128,-128,37.4,425,432,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,150,163
03/05/2020 22:01:48.436,75,15.0,-28,0.01,0.04,4.100,83,3608.000,0.004460,0.000060,100,59,3,6072,36.2,16512,255,-128,-128,37.4,424,430,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,153,161
03/05/2020 22:01:49.436,76,15.0,-28,0.01,0.12,4.100,83,3182.000,0.004480,0.000040,100,59,3,6073,36.2,16512,255,-128,-128,37.4,424,431,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,151,-177
03/05/2020 22:01:50.436,75,15.0,-28,0.01,0.04,4.100,83,3324.000,0.004480,0.000040,100,59,3,6074,36.2,16512,255,-128,-128,37.4,424,431,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,152,160
03/05/2020 22:01:51.436,73,15.0,-28,0.02,0.03,4.100,83,3102.000,0.004440,0.000060,100,59,3,6075,36.2,16512,255,-128,-128,37.4,424,430,498,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,152,160
03/05/2020 22:01:52.436,76,15.0,-29,0.01,0.03,4.100,83,3279.000,0.004440,0.000060,100,59,3,6076,36.2,16512,255,-128,-128,37.4,424,431,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,160
03/05/2020 22:01:53.436,76,15.0,-29,0.01,0.03,4.100,83,3016.000,0.004440,0.000060,100,59,3,6077,36.2,16512,255,-128,-128,37.4,424,431,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,158
03/05/2020 22:01:54.436,74,15.0,-28,0.01,0.03,4.100,83,2883.000,0.004440,0.000060,100,60,3,6078,36.2,16512,255,-128,-128,37.4,425,432,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,153,159
03/05/2020 22:01:55.436,72,15.0,-28,0.01,0.06,4.100,83,3218.000,0.004480,0.000060,100,60,3,6079,36.2,16512,255,-128,-128,37.4,425,439,498,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,153,163
03/05/2020 22:01:56.436,75,15.0,-29,0.01,0.03,4.100,83,2915.000,0.004480,0.000060,100,60,3,6080,36.2,16512,255,-128,-128,37.4,424,432,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,153,161
03/05/2020 22:01:57.436,76,15.0,-28,0.01,0.04,4.100,83,3068.000,0.004480,0.000060,100,60,3,6081,36.2,16512,255,-128,-128,37.4,432,434,503,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,150,154
03/05/2020 22:01:58.436,75,15.0,-28,0.01,0.04,4.100,83,2823.000,0.004480,0.000060,100,60,3,6082,36.2,16512,255,-128,-128,37.4,424,430,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,159
03/05/2020 22:01:59.436,76,15.0,-28,0.01,0.04,4.100,83,3313.000,0.004480,0.000080,100,60,3,6083,36.2,16512,255,-128,-128,37.4,424,418,492,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,153,161
03/05/2020 22:02:00.436,77,15.0,-28,0.01,0.03,4.100,83,2952.000,0.004480,0.000060,100,60,3,6084,36.2,16512,255,-128,-128,37.4,423,431,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,158
03/05/2020 22:02:01.436,76,15.0,-27,0.01,0.03,4.100,83,3087.000,0.004500,0.000060,100,60,3,6085,36.2,16512,255,-128,-128,37.4,425,432,507,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,151,159
03/05/2020 22:02:02.436,75,15.0,-27,0.01,0.04,4.100,83,2889.000,0.004500,0.000060,100,61,3,6086,36.2,16512,255,-128,-128,37.4,423,430,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,160
03/05/2020 22:02:03.436,75,15.0,-29,0.01,0.04,4.100,83,3103.000,0.004480,0.000060,100,61,3,6087,36.2,16512,255,-128,-128,37.4,425,431,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,151,160
03/05/2020 22:02:04.436,77,15.0,-29,0.01,0.03,4.100,83,2930.000,0.004480,0.000060,100,61,3,6088,36.2,16512,255,-128,-128,37.4,424,430,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,153,159
03/05/2020 22:02:05.436,78,15.0,-28,0.01,0.04,4.100,83,3034.000,0.004420,0.000060,100,61,3,6089,36.2,16512,255,-128,-128,37.4,424,430,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,153,161
03/05/2020 22:02:06.436,75,16.0,-27,0.01,0.03,4.100,83,3044.000,0.004420,0.000060,100,61,3,6090,36.2,16512,255,-128,-128,37.4,423,430,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,153,161
03/05/2020 22:02:07.436,77,16.0,-28,0.01,0.06,4.100,83,3096.000,0.004400,0.000060,100,61,3,6091,36.2,16512,255,-128,-128,37.4,424,431,500,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,149,160
03/05/2020 22:02:08.436,80,16.0,-29,0.02,0.03,4.100,83,2718.000,0.004400,0.000060,100,61,3,6092,36.2,16512,255,-128,-128,37.4,424,431,499,29,8,0,0,0,0,0,0.00,0.00,0.000,0.00,153,159
